aid,enterprisename,socialcategory,gender,ph,,organisationtype,plantlocation,address,state,district,pincode,commmencedate,majoractivity,enterprisetype,nic5digitcode,totalemp,investmentcost,dic_name,registrationdate,lg_dist_code
1574055,VINUBHAI GIRDHARBHAI MANGUKIYA,General,NA,NA,Proprietary,NA,"PLOT NO:-38, PATEL IND. SER SOCIETY, B/H. PANDOL IND. SOCIETY, VED ROAD, SURAT.",GUJARAT,SURAT,395004,18/03/2011,Manufacturing,Micro, 1) 13991,6,12.00,SURAT,06/10/2016,459
1574195,MAHADEV ELECTRONIC,General,NA,NA,Proprietary,NA,"SHOP NO.1, BLOCK NO.2, ARJU COPMLEX, JOLVA, VAGRA",GUJARAT,BHARUCH,392001,10/06/2011,Services,Micro, 1) 46529,1,5.00,BHARUCH,06/10/2016,442
1574302,Mulchandani Komalben Sureshkumar,General,NA,NA,Proprietary,NA,"80/4, GIDC Estate, Modern Bakeries Road, Nr V Trans, Naroda GIDC, Ahmedabad. 382330",GUJARAT,AHMADABAD,382330,15/09/2016,Manufacturing,Micro, 1) 32909,20,25.00,AHMEDABAD,06/10/2016,438
1574337,KESHAR BHAVANI TRADERS,General,NA,NA,Proprietary,NA,"H-12 SAMATA SOCIETY , KESHAVNAGAR , NEAR  RTO CIRCLE, SUBHASHBRIDGE ,AHMEDABAD CITY",GUJARAT,AHMADABAD,380027,03/10/2016,Manufacturing,Micro, 1) 28299,1,1.00,AHMEDABAD,06/10/2016,438
1574438,Zodiac global,General,NA,NA,Partnership,NA,"Block B-15 b colony, phase 1 opp hitesh enterprise, g.i.d.c. naroda Ahmedabad -382330",GUJARAT,AHMADABAD,382330,29/03/2013,Manufacturing,Micro, 1) 20297,2,20.00,AHMEDABAD,06/10/2016,438
5197223,GUNJAN SHUTTERING STORE,OBC,Male,No,Proprietary," 1) WARD NO.11 GUNJAN SHUTTERING STORE, NARAINGARH NARAINGARH NARAINGARHAMBALAHARYANA","GUNJAN SHUTTERING STORE, NARAINGARH",HARYANA,AMBALA,134203,01/07/2018,Services,Micro, 1) 77308,2,5.00,AMBALA,10/09/2018,58
5197341,NANDI OIL MILL,General,Female,No,Proprietary, 1) 114 DURJANPUR KAJLAN ROAD KAJLAN ON KAJLAN ROAD HISSARHISARHARYANA,114 DURJANPUR KAJLAN ROAD HISARVILLAGE DURJANPUR,HARYANA,HISAR,125052,31/08/2018,Manufacturing,Micro, 1) 10801,8,11.00,HISAR,10/09/2018,63
5197395,SHAKTI FEED,General,Male,No,Partnership, 1) VILLAGE DANAULI ROAD ASSANDHKARNALHARYANA,VILLAGE  DANAULI TEHSIL ASSANDH ,HARYANA,KARNAL,132039,07/09/2018,Manufacturing,Small, 1) 10802,12,225.00,KARNAL,10/09/2018,67
5197445,DCC BUILDCON PRIVATE LIMITED,General,Male,No,Private Limited Company, 1) DHULL NIWAS BTM ROAD BHIWANI BHIWANIBHIWANIHARYANA; 2) M/S SUGANDHA GROUP H DHIRANA ROAD HALWAS BHIWANIBHIWANIHARYANA,"DHULL NIWAS, B T M ROAD",HARYANA,BHIWANI,127021,01/09/2018,Manufacturing,Micro, 1) 32909; 2) 27900; 3) 43213; 4) 35105,1,24.00,BHIWANI,10/09/2018,59
5197815,RAM NIVAS SHUTTERING STORE,General,Male,No,Proprietary, 1) gali prabhuta nand NEAR PRABHUTA ASHRAM rohtak ROHTAKROHTAKHARYANA,NEAR PRABHUTA ASHRAM JAGDISH COLONY ROHTAK 124001,HARYANA,ROHTAK,124001,31/12/2014,Manufacturing,Micro, 1) 81100,10,15.00,ROHTAK,10/09/2018,73
5198053,MALIK AUTO STORE,General,Male,No,Proprietary, 1) 1 Old Rohtak Road SONIPAT SonepatSONIPATHARYANA,1 Old Rohtak Road Sonipat,HARYANA,SONIPAT,131001,09/09/2017,Services,Micro, 1) 32909,5,5.00,SONIPAT,10/09/2018,75
5198494,Pavni food court,General,Male,No,Proprietary, 1) On Asan Thirana Road Mahayudinpur Thirana Mahayudinpur Thirana PanipatPANIPATHARYANA,Village Mahayudinpur Thirana,HARYANA,PANIPAT,132113,01/01/2018,Services,Micro, 1) 56292,3,2.00,PANIPAT,10/09/2018,71
5198961,Sonia Stamp & stationary,SC,Female,No,Proprietary, 1) 80 Jiwan nagar part 2 Masjid. FaridabadFARIDABADHARYANA,Jiwan nagar part 2  sohna road peer baabaBALLABGARH,HARYANA,FARIDABAD,121004,04/10/2017,Services,Micro, 1) 61101,1,1.00,FARIDABAD,10/09/2018,60
5199396,SONI GENRAL STORE,General,Male,No,Proprietary, 1) SONI GENRAL STORE MAHAVIR MARG NARNAUL NARNAULMAHENDRAGARHHARYANA,SONI GENRAL STORE MAHAVIR MARG NARNAUL,HARYANA,MAHENDRAGARH,123001,01/08/2018,Services,Micro, 1) 74909,2,10.00,Narnaul,11/09/2018,69
5199575,Shree Jee Tiles,General,Male,No,Proprietary, 1) - Shree Jee Tiles Bahadurgarh jhajjarJHAJJARHARYANA,"13/864, Nitin Sharma, 13/864, Lane No-3, Vijay Nagar, Ballour road, near govt College, Bahadurgarh, Bahadurgarh, Jhajjar",HARYANA,JHAJJAR,124507,26/12/2008,Manufacturing,Small, 1) 23952; 2) 42909; 3) 23923,15,85.00,Bahadurgarh,11/09/2018,64
8017765,MANNAT TRANSPORT SERVICE,General,Male,No,Proprietary, 1) 192 BASANTIBAAG SAI  ROAD BADDI BADDISOLANHIMACHAL PRADESH,SAI ROAD BADDI,HIMACHAL PRADESH,SOLAN,173205,14-11-2019,Services,Micro, 1) 49231,1,1,BADDI,15-11-2019,25
8022114,Katna traders,General,Male,No,Proprietary, 1) Opposite bus stand Katna complex Nadaun HamirpurHAMIRPURHIMACHAL PRADESH,House no 90 ward no 1 hiranagar hamirpur,HIMACHAL PRADESH,HAMIRPUR,177001,28-11-2017,Manufacturing,Micro, 1) 25934,4,20,HAMIRPUR,15-11-2019,17
8021171,TAHUK cONSTRUCTION COMPANY PRIVATE LIMITED,General,Male,No,Private Limited Company, 1) VPO-BARSHINI BARSHINI MANIKARAN KULLUKULLUHIMACHAL PRADESH,VPO -BARSHINI TEHSEEL BHUNTER DISTT-KULLU ,HIMACHAL PRADESH,KULLU,175105,06-09-2011,Services,Small, 1) 41001; 2) 41002; 3) 42101; 4) 42903; 5) 42909; 6) 43122; 7) 43123; 8) 56291; 9) 56292,45,35,KULLU,15-11-2019,20
8020378,Krishna Furniture worker,SC,Male,No,Private Limited Company, 1) Ward no 1 Santokhgarh Santokhgarh UnaUNAHIMACHAL PRADESH,Ward no 1 Jatpur VPO Santokhgarh,HIMACHAL PRADESH,UNA,174301,10-01-2002,Services,Small, 1) 82110,3,15,UNA,15-11-2019,26
8027379,chandan,General,Male,No,Proprietary, 1) laced up sidhbari dharamshala dharamshalaKANGRAHIMACHAL PRADESH,sidhbari,HIMACHAL PRADESH,KANGRA,176053,09-09-2019,Services,Micro, 1) 93120,1,2,KANGRA,16-11-2019,18
8028334,Vaishnavi general store,General,Male,No,Proprietary, 1) Azad complex Azad complex Kotkhai KotkhaiSHIMLAHIMACHAL PRADESH,Vaishnavi general store,HIMACHAL PRADESH,SHIMLA,171202,15-11-2019,Manufacturing,Micro, 1) 96098,1,4,SHIMLA,16-11-2019,23
8032171,Tamanna Box industries,OBC,Male,No,Proprietary," 1) Khesra no 421,sec 4 Vill NARYAL Old canter unioun ParwanooSOLANHIMACHAL PRADESH; 2) Khesra no 421 Vill NARYAL Old canter union ParwanooSOLANHIMACHAL PRADESH",Sec 4 Vill NARYAL,HIMACHAL PRADESH,SOLAN,173220,13-12-2012,Manufacturing,Micro, 1) 17023,9,12,PARWANOO,17-11-2019,25
8045648,Bansal fruit juice Shop,SC,Male,No,Proprietary, 1) Village Jhandutta Bansal Fruit Juice Shop Jhandutta JhanduttaBILASPURHIMACHAL PRADESH,VPO &amp; Tehsil Jhandutta Distt Bilaspur ,HIMACHAL PRADESH,BILASPUR,174031,11-03-2019,Services,Micro, 1) 56303,2,5,BILASPUR,19-11-2019,15
7961798,Raveny cyber hub,SC,Male,No,Proprietary, 1) Chopal Chopal Chopal ChopalSHIMLAHIMACHAL PRADESH,"Near sbi , chopal",HIMACHAL PRADESH,SHIMLA,171211,01-03-2018,Services,Micro, 1) 62099,1,1,SHIMLA,08-11-2019,23
7964604,UNNAT BHARTIYA MAHILA SANGATHAN,General,Female,No,Self Help Group, 1) VPO JAKHERA NEAR MEHATPUR UNAUNAHIMACHAL PRADESH,VPO JAKHERA,HIMACHAL PRADESH,UNA,174315,01-11-2019,Manufacturing,Micro, 1) 13999,4,3,UNA,08-11-2019,26
111331,HIND OPTICAL,General,NA,NA,Proprietary,NA,"City Center, sec.-4, Bokaro",JHARKHAND,BOKARO ,827004,06/11/2014,Manufacturing,Micro, 1) 23109,3,1.00,BOKARO ,28/12/2015,322
111339,thakur Enterprises,OBC,NA,NA,Proprietary,NA,C/O niranjan prasad h.no:- 896 Mp sinha lane dahu toli kanke road ranchi jharkhan pin :- 834008,JHARKHAND,RANCHI ,834008,28/12/2015,Services,Micro, 1) 61900,2,1.00,RANCHI ,28/12/2015,339
112534,SAIF ENTERPRISES,OBC,NA,NA,Proprietary,NA,NEW PINDER GORYAPO - CHASPS - CHAS,JHARKHAND,BOKARO ,827013,10/06/2015,Services,Micro, 1) 96092,5,3.00,BOKARO ,28/12/2015,322
113646,KHAWAZA GARIB NAWAZ MAHILA SAMITI,OBC,NA,NA,Co-Operative,NA,"MANMOHAN SINGH CO-OPERATIVE COLLONY PLOT NO.461PO-SECTOR12, PS-SECTOR12",JHARKHAND,BOKARO ,827012,18/07/2008,Manufacturing,Micro, 1) 32909,5,2.00,BOKARO ,29/12/2015,322
115143,JINDAL SAREE,General,NA,NA,Proprietary,NA,"86 L, Appana Line, Sakchi market, Sakchi, Jamshedpur",JHARKHAND,EAST SINGHBHUM,831001,01/06/2014,Services,Small, 1) 47820,5,30.00,EAST SINGHBHUM,29/12/2015,327
115555,SIYA RAM PAPER,General,NA,NA,Proprietary,NA,"BANDHDIH, BALIYAPUR ROAD, GOVINDPUR",JHARKHAND,DHANBAD,828109,10/11/2014,Manufacturing,Micro, 1) 17093,4,4.00,DHANBAD,29/12/2015,325
115557,M/S HINDUSTAN ENGINEERING WORKS (HEMM REPAIRING),OBC,Male,No,Proprietary, 1) MAIN ROAD KARGALI PHUSRO BOKAROBOKARO JHARKHAND,"AT- KARGALI POST- PHUSRO,",JHARKHAND,BOKARO ,829102,29/12/2015,Services,Micro, 1) 45200,3,2.00,BOKARO ,29/12/2015,322
115736,SUSHANT MOBILE SHOP &amp;ELECTRONIC REPAIRING,OBC,NA,NA,Proprietary,NA,BARHI KONRA HAZARIBAGH,JHARKHAND,HAZARIBAG ,825405,16/11/2012,Manufacturing,Micro, 1) 33140,1,1.00,HAZARIBAG ,30/12/2015,332
116560,AMAN ENTERPRISES,General,NA,NA,Proprietary,NA,"VILLAGE - GORE, PO - NAGRA, PS - MANDAR",JHARKHAND,RANCHI ,835205,08/10/2015,Services,Small, 1) 87300,5,50.00,RANCHI ,30/12/2015,339
116628,RAMAN CONFECTIONERY,General,NA,NA,Proprietary,NA,"Katrash Road, Matkuria, Dhanbad",JHARKHAND,DHANBAD,826001,10/11/2015,Manufacturing,Micro, 1) 10732,8,5.00,DHANBAD,30/12/2015,325
1012121,S R INDUSTRIES,General,NA,NA,Proprietary,NA,"No.21, 1st Floor, Sy. No. 92/1, Gerupalya, Kumbalgud, Bangalore",KARNATAKA,BENGALURU (RURAL),560074,17/06/2016,Manufacturing,Micro, 1) 15201,9,18.00,BANGALORE (RURAL),12/07/2016,526
1012136,N.R.I. Furniture,OBC,NA,NA,Proprietary,NA,"No.423, Mahadevpura Main Road, Shanthinagar, Mysuru.",KARNATAKA,MYSURU,570019,08/03/2013,Manufacturing,Micro, 1) 31001,5,8.00,MYSORE,12/07/2016,545
1012154,TULAJA BHAVANI ELECTRICAL SHOP,SC,NA,NA,Proprietary,NA,"NO.19, C CROSS, 1ST MAIN ROAD, SRIGANDHANAGAR MAIN ROAD, HEGGANALLI, PEENYA LIND STAGE, BENGALURU",KARNATAKA,BENGALURU (URBAN),560091,01/06/2016,Services,Small, 1) 47594,15,25.00,BANGALORE (URBAN),12/07/2016,525
1012180,SHEKAR CENTRING WORKS,SC,NA,NA,Proprietary,NA,"NO.240, 2ND MAIN, 1ST CROSS, HESARAGHATTA MAIN ROAD, NAGASANDRA (P), BANGALORE",KARNATAKA,BENGALURU (URBAN),560073,01/06/2016,Manufacturing,Micro, 1) 43299,10,25.00,BANGALORE (URBAN),12/07/2016,525
1012199,Attar Tailoring shop,OBC,NA,NA,Proprietary,NA,W/o: Dastagir Attar Galli Raybag Belagavi,KARNATAKA,BELAGAVI,591317,24/07/2000,Manufacturing,Micro, 1) 13122,1,1.00,BELGAUM,12/07/2016,527
1012222,S. S. PLASTIC,General,NA,NA,Proprietary,NA,"ISHWAR NAGAR BY PAS BRIDGE, NEAR TOLGATE SERVICE ROAD, OLD HUBLI, HUBLI",KARNATAKA,DHARWAD,580024,20/05/2013,Services,Micro, 1) 46693,2,4.00,DHARWAD,12/07/2016,536
1012530,REAL PRO ENGINEERING PRODUCTS PVT LTD,General,NA,NA,Private Limited Company,NA,"No. A 360, 1ST MAIN ROAD, 1ST STAGE PEENYA INDUSTRIAL AREA BANGALORE -560 058",KARNATAKA,BENGALURU (RURAL),560058,29/07/2010,Manufacturing,Micro, 1) 28223; 2) 28229; 3) 28299,8,15.00,BANGALORE (RURAL),12/07/2016,526
1012715,CENTRE FOR HUMAN HABITAT,General,NA,NA,Proprietary,NA,No 26/1 3RD MAIN HOSAPALYA BOMMANAHALLI POST BANGALORE,KARNATAKA,BENGALURU (URBAN),560068,02/05/2016,Services,Micro, 1) 71100,3,5.00,BANGALORE (URBAN),13/07/2016,525
1012835,M/s P. R ENTERPRISES,General,NA,NA,Proprietary,NA,"No.411, K.NARAYANAPURA MAIN ROAD, NEAR KRISTU JAYANTHI COLLEGE, K.NARAYANAPURA , BANGALORE",KARNATAKA,BENGALURU (URBAN),560077,01/07/2016,Services,Micro, 1) 45200; 2) 45300; 3) 45401; 4) 45402; 5) 45403; 6) 68100; 7) 68200; 8) 77100,5,7.00,BANGALORE (URBAN),13/07/2016,525
1012929,KOHINOOR WOODS,OBC,NA,NA,Proprietary,NA,"NO 933 OPP FOREST RANGE OFFICE KOLAR MAIN ROAD KARAHALLI, BANGARPET",KARNATAKA,KOLAR,563114,12/07/2016,Manufacturing,Micro, 1) 31001; 2) 31009,10,25.00,KOLLAR,13/07/2016,542
8015978,UNIVERSAL TRADERS,OBC,Male,No,Proprietary, 1) AREECODE ROAD 7/346 KP BUILDING MALAPPURAM MALAPPURAMMALAPPURAMKERALA,KARUVAMBRAMPOMANJERIMUNICIPALITY,KERALA,MALAPPURAM,676123,04-02-2013,Services,Small, 1) 96098,15,40,MALAPPURAM,15-11-2019,562
8016077,grameen tailoring,General,Female,No,Proprietary, 1) 363 vathikudy thopramkudy thopramkudyIDUKKIKERALA,chukkananiyilthopramkudy,KERALA,IDUKKI,685609,15-09-2019,Services,Micro, 1) 14105,1,1,IDUKKI,15-11-2019,556
8018916,T COM ASSOSIATES,General,Male,No,Proprietary, 1) MYTHRI NAGAR 103 ASRAMAM KOLLAM KOLLAMKOLLAMKERALA,"CHOTHI VILASOM, ASRAMAM, KOLLAM",KERALA,KOLLAM,691002,04-11-2019,Manufacturing,Micro, 1) 56291,12,5,KOLLAM,15-11-2019,559
8016705,AMMA HONEY,OBC,Male,No,Proprietary, 1) 6/120/2 THRITHWA BHAVAN ANCHAMADA TRIVANDRUMTHIRUVANANTHAPURAMKERALA,"THRITHWA BHAVAN,ANCHAMADA,VATTIYOORKAVU PO",KERALA,THIRUVANANTHAPURAM,695513,15-07-2016,Manufacturing,Micro, 1) 10799,2,2,THIRUVANANTHAPURAM,15-11-2019,565
8016787,APARNA BUSINESS GROUP,OBC,Male,No,Proprietary," 1) UDAYAPURAM KODOTH P.O KODOTH, ANANDASHRAM (VIA) KASARAGODKASARAGODKERALA","APARNA BUSINESS GROUP, UDAYAPURAM, KODOTH PO, ANANDASHRAM(VIA) KASARAGOD DIST.",KERALA,KASARAGOD,671531,01-04-2008,Manufacturing,Small, 1) 43900,5,100,KASARAGOD,15-11-2019,558
8016908,Sakthi Coconut Industries,General,Male,No,Proprietary, 1) V/240-A Kattakampal Gramapanchayat Perumthuruthy ThrissurTHRISSURKERALA,"Reji K S, Kizhissery House, Cheruthuruthy, P O Perumthuruthy, Thrissur 680524",KERALA,THRISSUR,680524,06-11-2019,Manufacturing,Micro, 1) 10402,3,5,THRISSUR,15-11-2019,566
8016174,Amma Bakery,General,Male,No,Proprietary, 1) IV/25 Vallathole Nagar Gramapanchayat Nr Cheruthuruthy Bridge ThrissurTHRISSURKERALA,"Devarajan K, S/o. Krishnan K, Kundil House, Cheruthuruthy P O, Thrissur 679531",KERALA,THRISSUR,679531,03-05-2016,Manufacturing,Micro, 1) 10719,4,5,THRISSUR,15-11-2019,566
8016326,SOURRA INTERIALS,OBC,Male,No,Proprietary, 1) NP XV-455 NARATH PANCHAYATH KANNADIPPARAMABA KANNURKANNURKERALA,"SARATHCHANDRA NIVAS, THUNDICHAL,CHELERI, KANNUR-670604",KERALA,KANNUR,670604,03-12-2015,Manufacturing,Micro, 1) 31001,1,5,KANNUR,15-11-2019,557
8016530,ABDUL RAHIMAN ERAYATH VADAKKE PURAYIL,OBC,Male,No,Proprietary," 1) V/317 ,318 KALLETTUMKADAVU KALLETTUMKADAVU RAMANTHALIKANNURKERALA",P O RAMANTHALI ,KERALA,KANNUR,670308,15-10-2019,Manufacturing,Micro, 1) 10711,2,4,KANNUR,15-11-2019,557
8017871,S S TRADERS,OBC,Male,No,Proprietary, 1) 16/188-F S S TRADERS AROOR AROORALAPPUZHAKERALA,"S S TRADERS,AROOR",KERALA,ALAPPUZHA,688534,01-11-2019,Manufacturing,Micro, 1) 13999,2,15,ALAPPUZHA,15-11-2019,554
4319589,ALI KANDOODUGE,OBC,Male,No,Proprietary, 1) BODUATHIRI VILLAGE MINICOY ISLAND BODUATHIRI VILLAGE MINICOYLAKSHADWEEP DISTRICTLAKSHADWEEP,ALI KANDOODUGE BODUATHIRI VILLAGE MINICOY ISLAND UT OF LAKSHADWEEP 682559,LAKSHADWEEP,LAKSHADWEEP DISTRICT,682559,03/01/2018,Manufacturing,Micro, 1) 43900; 2) 43299; 3) 25111; 4) 25112; 5) 25119; 6) 25999,4,10.00,KAVARATTI,14/03/2018,553
5247393,Basmala Furniture & Enterprises,General,Male,No,Proprietary, 1) Ward 4 Near Pokker palli Chemmacheri AndrothLAKSHADWEEP DISTRICTLAKSHADWEEP,"Kunnashada House, Chemmacheri, Androth",LAKSHADWEEP,LAKSHADWEEP DISTRICT,682551,28/03/2018,Manufacturing,Micro, 1) 31001,5,2.00,KAVARATTI,19/09/2018,553
5288284,Ameen Bags,ST,Female,No,Proprietary, 1) . YAZEEN NIVAS AMINI AMINILAKSHADWEEP DISTRICTLAKSHADWEEP,"YAZEEN NIVAS, KELAPPALLICHERRY, AMINI",LAKSHADWEEP,LAKSHADWEEP DISTRICT,682552,08/06/2014,Manufacturing,Micro, 1) 15121; 2) 14105,9,1.00,KAVARATTI,27/09/2018,553
5346162,BISMILLA COOL BAR,ST,Male,No,Proprietary, 1) . NEAR S S S SCHOOL AMINI AMINILAKSHADWEEP DISTRICTLAKSHADWEEP,AMINI,LAKSHADWEEP,LAKSHADWEEP DISTRICT,682552,02/04/2015,Services,Micro, 1) 56303,1,1.00,KAVARATTI,08/10/2018,553
5355570,Lakshadweep Traders Pvt Ltd,ST,Male,No,Private Limited Company," 1) 903/3A , Puthiyathanoda Building, Near Govt. Press KAVARATTI KAVARATTILAKSHADWEEP DISTRICTLAKSHADWEEP","903/3A ,, Puthiyathanoda Building, Near Govt. Press , M.G Road , Kavaratti Island, 903/3A  kavaratti island, KAVARATTI",LAKSHADWEEP,LAKSHADWEEP DISTRICT,682555,08/12/2016,Manufacturing,Micro, 1) 41001,17,10.00,KAVARATTI,09/10/2018,553
5399328,MOHAMMEDIYA DWEEP SHREE,ST,Female,No,Self Help Group, 1) . KOORMEL HOUSE AMINI AMINILAKSHADWEEP DISTRICTLAKSHADWEEP,"KOORMEL HOUSE, AMINI",LAKSHADWEEP,LAKSHADWEEP DISTRICT,682552,02/08/2017,Manufacturing,Micro, 1) 10719; 2) 10306; 3) 56210,10,1.00,KAVARATTI,16/10/2018,553
6793558,NUNU BZR,ST,Male,No,Proprietary, 1) KEECHERY NEAR POWER HOUSE ANDROTH ISLAND ANDROTHLAKSHADWEEP DISTRICTLAKSHADWEEP,CHEMAYATH NALAKAM HOUSE,LAKSHADWEEP,LAKSHADWEEP DISTRICT,682551,01/05/2019,Services,Micro, 1) 56103,3,4.00,KAVARATTI,16/05/2019,553
7057217,SAMA COOLTECH,ST,Male,No,Proprietary, 1) 3 ALUMASGOTHI HOUSE MINICOY MINICOYLAKSHADWEEP DISTRICTLAKSHADWEEP,"3, ALUMASGOTHI HOUSE, KUDEHI VILLAGE, MINICOY",LAKSHADWEEP,LAKSHADWEEP DISTRICT,682559,23/12/2017,Services,Micro, 1) 95299,2,2.00,KAVARATTI,29/06/2019,553
7164557,MILKYWAY DAIRY FARM,ST,Male,No,Proprietary, 1) WARD NO 1 NEAR GOVT POULTRY FARM ANDROTH ANDROTH ANDROTH ISLANDLAKSHADWEEP DISTRICTLAKSHADWEEP,PALLIPURA HOUSE ANDROTH ISLAND LAKSHADWEEP,LAKSHADWEEP,LAKSHADWEEP DISTRICT,682551,10/04/2019,Services,Small, 1) 75000,12,13.00,KAVARATTI,16/07/2019,553
7189793,ELECTROVISION,ST,Male,No,Proprietary, 1) ELECTROVISION SHABAZ BUILDING LAGOON ROAD KAVARATTI ISLANDLAKSHADWEEP DISTRICTLAKSHADWEEP,"ELECTROVISION, SHABAZ BUILDING, KACHERI JUNCTION, LAGOON ROAD, KAVARATTI ISLAND",LAKSHADWEEP,LAKSHADWEEP DISTRICT,682555,23/02/2006,Services,Micro, 1) 95210,8,5.00,KAVARATTI,20/07/2019,553
6170812,D.S. TOURS & TRAVELS ,General,Male,No,Proprietary, 1) ROOM NO 171 KOYINA MATA CHAWL DINDOSHI ROAD GOREGAON EAST MUMBAIMUMBAI SUBURBANMAHARASHTRA,"ROOM NO 171, KOYINA MATA CHAWL,  DINDOSHI ROAD, NEAR OBEROI MALL, GOREGAON EAST",MAHARASHTRA,MUMBAI SUBURBAN,400063,15/03/2015,Services,Micro, 1) 79110,1,1.00,MUMBAI SUBURBAN,11/02/2019,483
6170821,K G N PHOOL BHANDAR,General,Male,No,Proprietary, 1) 63 . BALIRAM PETH JALGAONJALGAONMAHARASHTRA,63 SATARA NO SHALE JAWAL BALIRAM PETH JALGAON,MAHARASHTRA,JALGAON,425001,01/01/2018,Services,Micro, 1) 96091,2,1.00,JALGAON,11/02/2019,478
6170829,Archana Transport,General,Male,No,Proprietary," 1) Flat No. 104, Morya Housing Society 3 Chinchwad PunePUNEMAHARASHTRA","Flat No. 104, Morya Housing Society 3, Vetal Nagar, Building No a-10, Chinchwad",MAHARASHTRA,PUNE,411033,10/04/2018,Services,Micro, 1) 49231,5,7.00,PUNE,11/02/2019,490
6170845,SHAMBHU TRADING COMPANY,General,Male,No,Proprietary, 1) Nageshwar upbajar Moshi Moshi MoshiPUNEMAHARASHTRA,Nageshwar upbajar Moshi pune 412105,MAHARASHTRA,PUNE,412105,13/01/2014,Services,Micro, 1) 56102,5,7.00,PUNE,11/02/2019,490
6170863,DIGITAL COMPUTERS,SC,Male,No,Proprietary, 1) PLOT NO.5 SHRISAI NIWAS NEW RAILWAY STATION SANGLISANGLIMAHARASHTRA,PLOT N0.5 SHRISAI NIWAS NEW RAILWAY STATION BRIDGE SANGLI 416416,MAHARASHTRA,SANGLI,416416,14/06/2004,Manufacturing,Micro, 1) 26209,2,5.00,SANGALI,11/02/2019,493
6170871,Gajraj Mens Parler,OBC,Male,No,Proprietary, 1) GALA NO 1 CHAPADGOAN CHAPADGON SHEVGAONAHMEDNAGARMAHARASHTRA,"AT PO-CHAPADGON, TAL.SHEVGAON, DIST.AHMEDNAGAR",MAHARASHTRA,AHMEDNAGAR,414503,06/02/2001,Services,Micro, 1) 96020,1,5.00,AHMEDNAGAR,11/02/2019,466
6170892,NIDHI ENTERPRISES,General,Female,No,Proprietary, 1) S NO 38/296 LAXMINAGAR NEAR SAPTASHRUNGI MATA MANDIR PARVATI PUNEPUNEMAHARASHTRA,S NO 38/296 LAXMINAGAR NEAR SAPTASHRUNGI MATA MANDIR PARVATI PUNE ,MAHARASHTRA,PUNE,411009,01/01/2019,Services,Micro, 1) 85212,1,1.00,PUNE,11/02/2019,490
6170908,A1 KIRANA BAKERY GENERAL STORE ,General,Male,No,Proprietary," 1) K 233 A, JIJAMATA WELFARE SOCIETY AMBOJIWADI AZAD NAGAR OPP USMANIYA MASJID MALAD WEST MUMBAIMUMBAI SUBURBANMAHARASHTRA","K 233 A, JIJAMATA, WELFARE SOCIETY, AMBOJIWADI AZAD NAGAR, AMBDEKAR ROAD NR MONIYA MASJID USMANIYA MASJID MALAD WEST MUMBAI 400095",MAHARASHTRA,MUMBAI SUBURBAN,400095,01/04/2018,Services,Micro, 1) 52109,3,2.00,MUMBAI SUBURBAN,11/02/2019,483
6170917,Aquacon Projects,General,Male,No,Proprietary," 1) S.No-3, Jamil Nasheman Chawl,Opp. Masjid Bhandup-West MumbaiMUMBAI SUBURBANMAHARASHTRA","S.No-3, Jamil Nasheman Chawl, Opp. Masjid , Gavdevi Road, Bhandup-West, Mumbai-400078",MAHARASHTRA,MUMBAI SUBURBAN,400078,01/02/2019,Manufacturing,Micro, 1) 13121,5,5.00,MUMBAI SUBURBAN,11/02/2019,483
6170918,JCR Industries,General,Male,No,Proprietary, 1) 7 Oswal Industrial Estate Waliv Vasai EastPALGHARMAHARASHTRA,"7, Oswal Industrial Estate, Dhumal Nagar , Vasai (East)",MAHARASHTRA,PALGHAR,401208,01/09/2016,Manufacturing,Small, 1) 27900,10,40.00,PALGHAR,11/02/2019,665
8018693,M/S PINK ENTERPRISE,General,Female,No,Proprietary," 1) 00 THANGMEIBAND B.G. SHOPPING CENTER, OPP. D.M. COLLEGE GATE IMPHALIMPHAL WESTMANIPUR",THANGMEIBAND,MANIPUR,IMPHAL WEST,795001,09-02-2016,Manufacturing,Micro, 1) 14101,10,5,IMPHAL WEST,15-11-2019,256
8017006,Shubon Enterprise,OBC,Male,No,Proprietary, 1) Chanam Sandrok Leikai ImphalIMPHAL EASTMANIPUR,Chanam Sandrok Bamon Leikai,MANIPUR,IMPHAL EAST,795008,02-02-2017,Services,Micro, 1) 10614; 2) 20237,2,3,IIMPHAL EAST,15-11-2019,255
8028075,M/S. REENA WHOLESALE & SUPPLIER,General,Female,No,Proprietary, 1) BRAHMAPUR CHUNGKHAM LEIKAI BRAHMAPUR IMPHALIMPHAL EASTMANIPUR,BRAHMAPUR CHUNGKHAM LEIKAI,MANIPUR,IMPHAL EAST,795001,10-10-2016,Manufacturing,Micro, 1) 14105; 2) 32909,25,8,IIMPHAL EAST,16-11-2019,255
8028328,M/S. Mahendi Tailoring,General,Female,No,Proprietary, 1) N/A Tarahei Konjil Heiyanthang ImphalIMPHAL WESTMANIPUR,"Tarahei Konjil, Heiyanthang",MANIPUR,IMPHAL WEST,795009,01-02-2017,Manufacturing,Micro, 1) 14101,5,2,IMPHAL WEST,16-11-2019,256
